tr,country,name,germany,Q2a,Q3a,eu1,eu2,eu3,eu4,imm1,imm2,imm3,imm4,imm5,imm6,ref1,male,age,edu,income,unemployed,lrscale,eu_best,eu_worst
1,1,Belgium,0,9,6,1,0.75,0.5,0.25,0.75,1,0.75,1,1,0.75,0.75,0,65,5,3,0,5,Democratic values,The refugee crisis
1,1,France,0,1,1,1,0.75,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,70,3,4,0,5,"Peace on the 
 European continent",Unemployment
1,1,France,0,7,8,0,0.25,0.25,0.25,0.5,0.5,0.5,0.25,1,0,0.5,0,69,1,5,0,10,The Euro currency,"Bureaucracy and 
 excessive regulation"
1,1,Germany,1,4,2,1,1,0,0.75,0.75,0.25,0.75,0,0.25,0.25,0.75,1,23,6,4,0,3,"Freedom to live and 
 work across the EU",Loss of national sovereignty
1,1,Greece,0,3,5,0,0,0,0,1,0.25,0,0,0,0,0,1,52,6,2,0,7,The EU single market,The Euro single currency
1,1,Germany,1,1,8,0.5,0.75,0.75,1,0.75,0.5,0.75,0.5,0.75,0.5,0.5,0,35,3,3,1,2,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,Greece,0,14,4,0,0.75,0.5,0.5,0.5,0,0.5,0.25,0,0.25,0.5,1,42,6,3,0,5,,Economic austerity
1,1,France,0,3,6,0,0.5,0.75,0,0,0.25,0.5,0.5,0.25,0.25,0.25,0,67,2,4,0,2,The EU single market,The refugee crisis
1,1,Poland,0,1,8,0,0,0.75,0.75,0,0.75,0,1,0,1,0.5,1,35,7,3,0,6,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,Germany,1,4,10,0.5,0,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.25,0.5,1,37,3,5,0,4,"Freedom to live and 
 work across the EU",Enlargement to other countries
1,1,Greece,0,5,1,0,0,0.75,0.75,0,0.25,0,0.5,0,1,0.5,0,53,4,4,0,5,"Removing borders 
 between states",Unemployment
1,1,Germany,1,1,12,0.5,0.25,0.75,0.75,0.5,0.5,0.5,0.25,0,0.25,0,1,27,4,4,0,5,"Peace on the 
 European continent",None
1,1,Belgium,0,7,3,0.5,1,0,1,0,0,0,0,0,0,0,0,37,7,4,0,10,The Euro currency,Mass immigration
1,1,Poland,0,5,8,1,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.25,0.25,0.75,1,69,4,2,0,0,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
1,1,France,0,3,5,0,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0,70,2,1,0,,The EU single market,The Euro single currency
1,1,Poland,0,5,6,0,0.75,0.75,0.75,0.25,0.5,0,0,0,0,0.75,0,36,7,,0,5,"Removing borders 
 between states",The refugee crisis
1,1,Germany,1,1,6,0.5,0.75,0.75,0.75,0.5,1,0.5,0,0,0,0.75,0,28,2,5,0,5,"Peace on the 
 European continent",The refugee crisis
1,1,Belgium,0,3,6,0.5,0.75,0.25,0.75,0,0.75,0,0,0,0,0,0,31,3,5,0,7,The EU single market,The refugee crisis
1,1,Greece,0,14,2,0,0,0.25,0.5,0,0.25,0.25,0.25,0.25,0,0.75,0,46,4,3,0,9,,Loss of national sovereignty
1,1,Austria,0,7,8,0,0,0,0.25,0.75,1,0.5,0.5,0,0.75,0.25,1,53,4,3,0,5,The Euro currency,"Bureaucracy and 
 excessive regulation"
1,1,Greece,0,3,8,0,0,0.25,0.5,0.25,0,0.75,0.75,0.25,0,0.25,1,20,3,1,0,3,The EU single market,"Bureaucracy and 
 excessive regulation"
1,1,France,0,7,3,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0,24,2,5,0,5,The Euro currency,Mass immigration
1,1,Greece,0,3,6,0,0.5,0.75,0.5,0,0.25,0,0,0,0.25,0.25,1,46,3,3,0,8,The EU single market,The refugee crisis
1,1,Austria,0,14,3,0,0.5,0.25,0,0.25,0,1,0,0.5,0,0.25,0,45,7,5,0,6,,Mass immigration
1,1,Poland,0,14,6,0,0,0.5,0.5,0,0,0,0.5,0.25,0,0.25,0,43,3,1,0,5,,The refugee crisis
1,1,Poland,0,5,8,0.5,0.25,0.5,0.5,0.5,0.5,0,0.25,1,0.25,0.5,0,62,7,3,0,5,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
1,1,Austria,0,1,6,1,0.5,0.75,0.25,0.5,0.75,0.25,0,0.25,0.25,0.5,0,42,4,6,0,3,"Peace on the 
 European continent",The refugee crisis
1,1,Germany,1,9,7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,38,3,5,0,5,Democratic values,Removing borders between states
1,1,France,0,5,6,1,0.5,0.25,0.25,0,0,0,0,0,0,0,0,80,3,6,0,5,"Removing borders 
 between states",The refugee crisis
1,1,Germany,1,8,6,0,0.25,0.75,0.5,0.5,0.75,0.75,0.25,0.75,0.75,1,1,29,2,5,0,5,A European identity,The refugee crisis
1,1,France,0,9,8,0,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0,0.25,0.5,0,66,6,5,0,6,Democratic values,"Bureaucracy and 
 excessive regulation"
1,1,France,0,2,3,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0,66,2,2,0,1,Protection of the environment,Mass immigration
1,1,Austria,0,4,7,0,0.25,0,0.25,0.5,0.5,0.75,0,0.25,0,0.25,0,46,6,5,0,5,"Freedom to live and 
 work across the EU",Removing borders between states
1,1,Austria,0,5,2,0,0.75,0.25,0.5,0.75,0.75,0.75,0.5,0.25,0,0.25,1,60,3,3,0,0,"Removing borders 
 between states",Loss of national sovereignty
1,1,Hungary,0,4,6,0,0,0.5,0.5,0,1,0,0.25,0,0.25,0.25,0,41,6,2,0,9,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Poland,0,4,6,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0,66,4,3,0,2,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Greece,0,1,6,0.5,0,0.25,0.5,0,0.5,0,0,0,0,0,1,47,7,2,0,6,"Peace on the 
 European continent",The refugee crisis
1,1,Belgium,0,7,8,0,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0,71,3,3,0,1,The Euro currency,"Bureaucracy and 
 excessive regulation"
1,1,Austria,0,4,1,0.5,1,0.5,0.25,0.75,1,0.75,0.25,0.5,0.25,0.5,0,43,5,3,0,0,"Freedom to live and 
 work across the EU",Unemployment
1,1,France,0,6,4,0,0.75,0.25,0.25,0.25,0.75,0.5,0.5,0,0.25,0.5,0,65,5,5,0,3,Influence of Europe in the world,Economic austerity
1,1,Germany,1,6,12,0.5,0.25,0.75,0.5,0.25,0.25,0.75,0.25,1,0.75,0.5,1,31,2,5,0,4,Influence of Europe in the world,None
1,1,Spain,0,6,3,1,0.75,0.75,0.25,0,0,0,0,0,0,0.25,0,65,6,5,0,1,Influence of Europe in the world,Mass immigration
1,1,France,0,14,12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,82,2,3,0,0,,None
1,1,Germany,1,9,6,0.5,1,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.25,1,39,2,4,0,5,Democratic values,The refugee crisis
1,1,Germany,1,3,1,1,0.5,0.5,0.25,0.5,0.75,0.75,0,0,0.5,0.5,1,35,3,4,0,7,The EU single market,Unemployment
1,1,France,0,1,3,0.5,0.75,0.75,0,0.5,0.5,0.25,0.5,0.75,0.5,0.5,0,67,1,4,0,3,"Peace on the 
 European continent",Mass immigration
1,1,Germany,1,1,4,1,1,1,1,0.75,1,1,1,1,1,0.5,1,31,3,5,0,1,"Peace on the 
 European continent",Economic austerity
1,1,Belgium,0,14,6,0,0.25,0.25,0.25,0.75,0.5,0.75,0.25,0.25,0.5,0.25,0,69,7,6,0,6,,The refugee crisis
1,1,Austria,0,5,9,0,0.25,0,0,0.75,1,0.75,1,0.5,1,0.75,1,60,5,5,0,2,"Removing borders 
 between states",Lack of democracy
1,1,Austria,0,4,6,0,0.25,0.5,0.75,0.25,0.25,0.25,0,0,0,0.25,0,53,2,4,0,7,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Austria,0,9,7,0,0.25,0,0.25,0.5,0.25,0.5,0.25,0.25,0,0.25,0,37,2,4,0,8,Democratic values,Removing borders between states
1,1,Austria,0,7,3,0.5,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0,30,5,4,0,5,The Euro currency,Mass immigration
1,1,Poland,0,4,6,0,0.5,0.25,0.5,0.25,0.5,0.75,0.5,0,0.25,0.5,1,59,4,2,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Poland,0,3,3,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.5,1,57,3,3,0,7,The EU single market,Mass immigration
1,1,Poland,0,4,8,1,0.75,1,0.75,0.5,0.5,0.25,1,0.75,0.25,0.5,1,37,7,3,0,1,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Poland,0,5,3,0,0,0,0,0,1,0,0.25,0,0.75,0.5,0,67,4,1,0,3,"Removing borders 
 between states",Mass immigration
1,1,Poland,0,4,8,0,0.75,0.5,0.5,0.25,0.75,0.25,0.5,0,0.25,0.5,1,58,3,2,0,4,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Austria,0,7,6,0,0.25,0.25,0.75,0.5,0.25,0.25,0,0,0.25,0.5,0,49,4,5,0,5,The Euro currency,The refugee crisis
1,1,Poland,0,10,3,1,0.5,0.5,0.75,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0,31,6,3,0,3,Support for deprived regions,Mass immigration
1,1,France,0,7,3,0.5,0.25,0.5,0.75,0.5,0.25,0.75,0.5,0.75,0.5,0.5,0,22,7,2,0,5,The Euro currency,Mass immigration
1,1,Poland,0,9,8,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0,64,3,2,0,6,Democratic values,"Bureaucracy and 
 excessive regulation"
1,1,Poland,0,4,6,0,0.75,0.75,1,0.25,0.75,0,0.5,0,0.75,0.75,1,46,6,3,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Poland,0,4,6,0.5,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0,27,7,3,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Austria,0,4,8,0.5,0.25,0.75,0.5,1,1,1,1,1,1,0.5,0,24,5,3,0,3,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Poland,0,4,1,0.5,0,0.25,0.25,0,0.25,0,0.25,0.25,0.25,0.5,0,33,3,3,0,5,"Freedom to live and 
 work across the EU",Unemployment
1,1,Hungary,0,4,6,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.75,0.5,0.5,0.5,0,41,3,1,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Poland,0,4,8,0.5,0,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,1,68,7,2,0,5,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Austria,0,4,6,0,0.25,0.25,0.25,0.5,0.75,0.5,0,0.5,0,0.5,0,38,5,4,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Austria,0,4,6,0,0.75,0.25,0.5,0,0.5,0,0,0,0,0.25,1,56,7,5,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Greece,0,9,6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,19,6,4,0,5,Democratic values,The refugee crisis
1,1,France,0,9,1,0.5,0.5,0.5,0.5,0.25,0,0.75,0,1,0.75,0.25,0,23,5,4,1,5,Democratic values,Unemployment
1,1,Austria,0,9,8,0.5,0.5,0.5,0.5,0,0.75,0,0,0,0,0,0,32,6,5,0,7,Democratic values,"Bureaucracy and 
 excessive regulation"
1,1,Austria,0,5,6,0,0,0.5,0.5,0.5,0.75,0.5,0.25,0.25,0.25,0.5,0,21,5,7,0,6,"Removing borders 
 between states",The refugee crisis
1,1,Austria,0,1,3,0,0,0,0.25,0.25,0.5,0.75,0,0,0,0.5,0,49,4,4,0,5,"Peace on the 
 European continent",Mass immigration
1,1,France,0,7,5,1,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,0.75,0.25,0,68,1,4,0,8,The Euro currency,The Euro single currency
1,1,Germany,1,12,3,1,0.75,0.25,0.75,0.25,0.25,0.5,0,0,0,0.25,1,38,6,5,0,3,Higher standards for consumers,Mass immigration
1,1,France,0,14,8,0,0,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0,70,6,3,0,5,,"Bureaucracy and 
 excessive regulation"
1,1,Austria,0,7,6,0,0.5,0,0.25,0.75,0.5,0.75,0.5,0.75,0.5,0.5,0,38,5,5,0,4,The Euro currency,The refugee crisis
1,1,Greece,0,13,4,0,0.75,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0,0.5,1,52,8,3,0,2,,Economic austerity
1,1,Greece,0,6,9,0,0,0,0,0.75,1,1,1,0.75,0.75,0.5,1,45,6,5,0,3,Influence of Europe in the world,Lack of democracy
1,1,Germany,1,7,10,1,1,0,0.25,0.75,1,0.75,0,0,1,0.75,0,31,6,4,0,4,The Euro currency,Enlargement to other countries
1,1,Poland,0,4,8,0.5,1,0.75,0.75,0.75,0.75,0.5,0.75,0.25,0.75,0.75,0,66,3,2,0,1,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Austria,0,5,8,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0,0.25,0,0.5,1,64,4,4,0,2,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
1,1,Greece,0,4,4,0.5,0.75,0.25,0.75,0,0,0,0.25,0,0,0,0,51,7,5,0,7,"Freedom to live and 
 work across the EU",Economic austerity
1,1,Germany,1,1,10,0.5,0.75,0.5,0.25,0.75,1,0.75,1,0.5,0.5,0.75,1,35,5,5,0,7,"Peace on the 
 European continent",Enlargement to other countries
1,1,Belgium,0,7,3,1,0.75,0.75,0.75,0.25,0.5,0.25,0,0,0,0,0,68,8,6,0,8,The Euro currency,Mass immigration
1,1,Belgium,0,14,6,1,1,0,0.25,0.25,0.5,0.25,0,0,0.5,0.25,0,24,6,4,0,3,,The refugee crisis
1,1,Germany,1,3,9,0,0,0.75,0.25,0.75,1,0.75,0.75,1,0.75,0.5,0,21,3,3,0,2,The EU single market,Lack of democracy
1,1,Germany,1,9,2,0,0.25,0.25,0.25,0.75,0.75,1,0.25,0.75,0.25,0.5,1,20,2,2,1,5,Democratic values,Loss of national sovereignty
1,1,Greece,0,4,5,0.5,0.75,0.25,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.75,1,44,8,3,0,2,"Freedom to live and 
 work across the EU",The Euro single currency
1,1,Germany,1,6,6,1,0.75,0.75,0.75,1,1,0.75,1,0.5,1,0.75,0,27,6,2,0,4,Influence of Europe in the world,The refugee crisis
1,1,Austria,0,5,3,0,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.25,0.25,0.5,1,25,3,3,0,1,"Removing borders 
 between states",Mass immigration
1,1,Greece,0,4,6,0,0.5,0.25,0.75,0.25,0.5,0.25,0.25,0,0.25,0.5,1,59,3,1,0,6,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Hungary,0,4,6,0,0,0.75,0.75,0,0.75,0.25,0.25,0,0.25,0.25,0,41,3,1,0,10,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,France,0,14,6,0,0,0,0,0.25,0.5,0.25,0.25,0.5,0,0,0,71,3,4,0,3,,The refugee crisis
1,1,Poland,0,2,3,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,43,6,1,0,5,Protection of the environment,Mass immigration
1,1,France,0,7,8,1,1,0,0,0.25,0.75,0.75,0,0,0,0.5,0,68,5,7,0,5,The Euro currency,"Bureaucracy and 
 excessive regulation"
1,1,Austria,0,5,6,0,0,0,0.5,0,0.25,0,0,0,0,0,1,62,4,3,0,5,"Removing borders 
 between states",The refugee crisis
1,1,Poland,0,5,5,0,0.5,0.5,0.75,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0,45,7,3,0,5,"Removing borders 
 between states",The Euro single currency
1,1,France,0,1,5,0,0,1,0,0,0,0,1,1,0.5,0.5,0,67,2,,0,5,"Peace on the 
 European continent",The Euro single currency
1,1,France,0,7,3,0,0,0,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0,69,5,5,0,7,The Euro currency,Mass immigration
1,1,Germany,1,7,6,0.5,0.75,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0,22,6,5,0,7,The Euro currency,The refugee crisis
1,1,France,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,67,3,3,0,10,"Removing borders 
 between states",Removing borders between states
1,1,Germany,1,4,7,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.25,0.75,0,36,6,5,0,5,"Freedom to live and 
 work across the EU",Removing borders between states
1,1,Germany,1,4,8,0.5,0.25,0.75,0.75,0.75,1,0.75,1,1,1,0.75,1,36,7,5,0,3,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Germany,1,5,3,1,0,0.25,0.25,0.25,0.5,0.5,0,0,0,0.5,0,36,3,5,0,5,"Removing borders 
 between states",Mass immigration
1,1,Hungary,0,9,8,0.5,0.5,0.5,0.5,0.5,1,0.5,0.75,0.5,0.75,0.5,1,32,4,3,0,5,Democratic values,"Bureaucracy and 
 excessive regulation"
1,1,France,0,7,10,0,0.25,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0,79,4,5,0,1,The Euro currency,Enlargement to other countries
1,1,Poland,0,5,8,0,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0,68,7,3,0,3,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
1,1,Greece,0,14,3,0,0.5,0.5,0.5,0.75,0.25,0.25,0.75,0.75,0.25,0.25,1,59,4,3,0,3,,Mass immigration
1,1,Greece,0,1,4,0,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.25,0.5,0.5,0,21,6,,0,5,"Peace on the 
 European continent",Economic austerity
1,1,Hungary,0,14,8,0,0,0,0,0,1,0,0,0,0,0.5,1,28,7,1,0,5,,"Bureaucracy and 
 excessive regulation"
1,1,France,0,5,3,0,0,0.5,1,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0,67,3,4,0,7,"Removing borders 
 between states",Mass immigration
1,1,France,0,4,3,1,1,0,0,0.75,0.25,0,1,1,0,0,0,69,3,5,0,5,"Freedom to live and 
 work across the EU",Mass immigration
1,1,France,0,3,6,0.5,0.75,0.5,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0,67,3,4,0,2,The EU single market,The refugee crisis
1,1,France,0,3,12,0.5,0.75,0.25,0.75,0,0,0,0,0,0,0,0,23,6,4,0,7,The EU single market,None
1,1,Poland,0,9,6,1,0.75,0.75,0.5,0.75,1,0.5,1,0.5,0.75,0.75,0,67,8,4,0,6,Democratic values,The refugee crisis
1,1,Austria,0,7,6,0,0,0,0,0.25,0.5,0,0,0,0,0,0,37,5,3,0,5,The Euro currency,The refugee crisis
1,1,France,0,14,8,0,0,0,0,0,0.5,0.25,0,0,0,0,0,65,2,5,0,5,,"Bureaucracy and 
 excessive regulation"
1,1,Austria,0,4,6,0,0.25,0.25,0.75,0.25,0.75,0.25,0.25,0.25,0,0.25,1,62,4,4,0,6,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Germany,1,3,6,0.5,0.25,0,0.5,0,0.25,0,1,1,1,0,0,22,3,4,0,5,The EU single market,The refugee crisis
1,1,Germany,1,14,3,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0,23,2,3,1,5,,Mass immigration
1,1,France,0,7,1,0,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.75,0,69,2,4,0,5,The Euro currency,Unemployment
1,1,Greece,0,8,9,0,0.5,0.5,1,1,1,1,1,0.25,0.25,1,1,58,6,5,0,2,A European identity,Lack of democracy
1,1,Greece,0,1,4,1,0.75,0.75,0.75,0.25,0.5,0.25,0,0,0.25,0.5,1,55,3,3,0,5,"Peace on the 
 European continent",Economic austerity
1,1,Germany,1,4,3,0.5,0,0.5,0.75,0.75,0.75,0,0,0.25,0.25,0.25,1,23,3,,1,5,"Freedom to live and 
 work across the EU",Mass immigration
1,1,Belgium,0,7,9,1,1,0.5,0,1,1,1,1,1,1,0.5,0,18,3,1,0,5,The Euro currency,Lack of democracy
1,1,Poland,0,5,6,0,0.25,0.75,0.75,0,1,1,0.5,0,0.5,0.5,0,51,3,,0,10,"Removing borders 
 between states",The refugee crisis
1,1,Austria,0,5,8,0.5,0,0.75,1,0.75,1,0.75,1,0.75,0.75,0.5,0,18,5,4,0,4,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
1,1,Poland,0,5,12,0.5,0.5,0.75,0.75,0.25,0.5,0.25,0.5,0.25,0.5,0.75,0,43,3,2,0,5,"Removing borders 
 between states",None
1,1,Austria,0,7,6,0,0.25,0.5,0.75,0.25,0.25,0.5,0,0.5,0.25,0.5,0,38,3,4,0,4,The Euro currency,The refugee crisis
1,1,Poland,0,4,6,1,0.5,0.5,0.5,0.5,0.75,0.25,0.75,0.75,0.5,0.5,0,65,6,3,0,1,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Austria,0,10,5,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.25,0,0.75,0.75,0,19,5,4,0,1,Support for deprived regions,The Euro single currency
1,1,Greece,0,5,4,0.5,0,0.5,1,0.5,1,0.75,0.25,0.25,0.25,0.75,1,21,3,3,0,6,"Removing borders 
 between states",Economic austerity
1,1,Poland,0,5,3,1,0,0.5,0.5,0.75,1,0.5,0.5,0,0.5,0.5,0,75,7,3,0,4,"Removing borders 
 between states",Mass immigration
1,1,Poland,0,5,1,1,0,0.75,0.75,0.75,0.75,0.75,1,1,0.5,0.75,0,20,3,3,0,3,"Removing borders 
 between states",Unemployment
1,1,Poland,0,4,6,0.5,0.5,0.75,0.75,0.25,0.5,0.25,0.75,0.25,0.25,0.5,0,49,3,3,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Hungary,0,4,6,0,0.5,0.5,0.75,0,0,0.25,0,0.25,0,0,1,36,5,2,1,5,"Freedom to live and 
 work across the EU",The refugee crisis
1,1,Germany,1,14,12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,24,3,4,0,3,,None
1,1,Spain,0,14,8,0,0.5,0.5,0.5,0.25,1,0.5,0.5,0,0.5,0.5,0,69,4,3,0,5,,"Bureaucracy and 
 excessive regulation"
1,1,Germany,1,1,8,1,1,0.75,0.75,0.75,1,0.75,0.5,0.75,0.75,0.5,1,21,3,3,0,6,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
1,1,Poland,0,5,1,0.5,0.25,0.25,0.5,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0,22,6,1,0,5,"Removing borders 
 between states",Unemployment
1,1,Hungary,0,3,2,0,0,0,0.25,0.25,1,0,0,0,0.5,0.25,1,33,6,1,0,10,The EU single market,Loss of national sovereignty
1,1,France,0,7,3,0,0.25,0.25,0.25,0.25,0.75,0.75,0,0.25,0.5,0.75,0,19,6,1,0,10,The Euro currency,Mass immigration
1,1,Poland,0,5,8,0,0,0.25,0.75,1,0,0.25,0.5,0,0,0.25,0,40,7,3,0,5,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
1,1,Poland,0,4,2,0,0,0.5,0.5,0.5,0.75,0.5,0.75,0.25,0.75,0.5,0,44,7,4,0,7,"Freedom to live and 
 work across the EU",Loss of national sovereignty
1,1,Hungary,0,14,3,1,0.5,0.5,0.5,0,0,0.25,0,0.25,0,0.25,0,29,6,,0,5,,Mass immigration
1,1,Spain,0,4,8,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0,58,5,3,0,2,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
1,1,Poland,0,6,11,0,0.5,0.5,0.75,0.25,0.5,0.75,0.25,0.25,0.25,0,0,23,3,3,0,5,Influence of Europe in the world,Other
1,1,Belgium,0,14,3,0,0.5,0,0,0,0.5,0.25,0.25,0.25,0.25,0.25,0,43,2,,0,5,,Mass immigration
1,1,Belgium,0,14,6,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,55,3,4,0,5,,The refugee crisis
1,1,Spain,0,14,5,1,0.75,0.75,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0,40,8,4,0,7,,The Euro single currency
1,1,Belgium,0,5,8,0,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0,51,7,5,0,7,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
1,1,Belgium,0,1,6,1,1,0.5,0.25,1,1,0.75,0.75,0.75,0.75,0.75,0,59,6,5,0,8,"Peace on the 
 European continent",The refugee crisis
1,1,Belgium,0,3,6,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0,49,5,3,0,5,The EU single market,The refugee crisis
1,1,Germany,1,5,8,0.5,0.25,0,0.25,0.75,1,1,0,1,0.25,0.75,1,42,7,6,0,3,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
1,1,Belgium,0,7,7,0,0,0.5,0.25,1,0.25,0.25,0,0,0,0.25,0,50,3,5,0,7,The Euro currency,Removing borders between states
1,1,Germany,1,9,8,0,0.25,0.25,0.75,0.5,0.5,0.75,0.25,0,0.25,0.5,1,65,2,4,0,5,Democratic values,"Bureaucracy and 
 excessive regulation"
1,1,Hungary,0,4,2,0,0,0.25,0.25,0,0.75,0.25,0.25,0.25,0.25,0.25,0,47,5,3,0,10,"Freedom to live and 
 work across the EU",Loss of national sovereignty
1,1,Belgium,0,5,10,0.5,0.25,0,0.25,0.25,0.25,0,0,0.25,0,0.25,0,43,3,5,0,6,"Removing borders 
 between states",Enlargement to other countries
1,1,Germany,1,5,10,0.5,0,0.25,0.25,0.5,1,0.75,1,0.75,0.5,0.5,1,37,6,6,0,6,"Removing borders 
 between states",Enlargement to other countries
1,1,Spain,0,4,10,1,0.75,0.25,0.75,0.5,0.75,1,0.75,0.75,0.75,0.5,0,41,6,3,0,5,"Freedom to live and 
 work across the EU",Enlargement to other countries
1,1,Spain,0,1,2,0,0.75,0.5,0.5,0.5,0.25,0.75,0.75,0.5,0.25,0.5,0,56,3,3,0,6,"Peace on the 
 European continent",Loss of national sovereignty
1,1,Spain,0,5,3,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.75,0.5,0.5,0,35,6,4,0,1,"Removing borders 
 between states",Mass immigration
1,1,Belgium,0,7,8,1,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.75,0.25,0.75,0,66,7,4,0,4,The Euro currency,"Bureaucracy and 
 excessive regulation"
1,1,Spain,0,3,6,0.5,0.5,1,0.75,0.75,1,0.75,0.5,0.75,0.75,0.75,0,41,4,1,1,0,The EU single market,The refugee crisis
1,1,Belgium,0,8,4,0,0,0,0.25,0,0,0.5,0,0,0,0,0,46,3,4,0,4,A European identity,Economic austerity
1,1,Belgium,0,6,3,0,0.75,0.25,0.25,0.5,0.25,0.5,0.25,0.75,0.25,0.25,0,39,7,4,0,5,Influence of Europe in the world,Mass immigration
